id	university	publications	publications_frac	top_pubs	top_pubs_frac	collaboration	oa	country_iso_num_code	wikipedia_url	established_year	page_id	namespace	title	is_redirect	is_new	touched	links_updated	latest	len	content_model	page_edits	creation	editors	views	references	langlinks	univ_age	page_age	pp_top	1y_views	2y_views
9726	Inje Univ	3893	1402	277	65	3356	1972	410.0	Inje_University	1979.0	12643000	0	Inje_University	0	0	20210623130149	20210623134047.0	1007371057	2039	wikitext	63.0	2007-08-06	38.0	736.0		4	42.0	14	0.07115335217056255	4163	10178
9732	Seoul Ntl Univ Sci & Technol	1708	1038	103	58	1078	459	410.0	Seoul_National_University_of_Science_and_Technology	1910.0	30254620	0	Seoul_National_University_of_Science_and_Technology	0	0	20210626191334	20210627021254.0	1017689667	21616	wikitext	317.0	2007-03-11	126.0	4611.0	13.0	7	111.0	14	0.06030444964871194	22480	42967
9734	Univ Sci & Technol	5390	1052	397	72	5378	2109	410.0	Korea_University_of_Science_and_Technology	2003.0	13951627	0	Korea_University_of_Science_and_Technology	0	0	20210626212210	20210626222655.0	987930153	9521	wikitext	146.0	2007-10-28	63.0	1660.0		3	18.0	14	0.07365491651205937	11667	21758
9790	Natl Taiwan Ocean Univ	1833	938	112	45	1413	564	158.0	National_Taiwan_Ocean_University	1953.0	1359049	0	National_Taiwan_Ocean_University	0	0	20210626181617	20210623132443.0	1026286464	7691	wikitext	172.0	2005-01-03	76.0	1117.0	3.0	5	68.0	16	0.06110201854882706	7218	13195
9794	Natl Def Med Ctr	2262	942	149	57	2031	1370	158.0	National_Defense_Medical_Center		6718547	0	National_Defense_Medical_Center	0	0	20210626183138	20210626200405.0	1027026591	5207	wikitext	114.0	2006-08-27	38.0	614.0		3		15	0.0658709106984969	5273	10685
9812	United Arab Emirates Univ	2137	983	244	89	1762	1074	784.0	United_Arab_Emirates_University	1975.0	1658874	0	United_Arab_Emirates_University	0	0	20210623122615	20210623130218.0	1029045940	14324	wikitext	364.0	2005-03-28	169.0	5668.0	16.0	11	46.0	16	0.11417875526438934	29103	57756
9814	Univ Massachusetts Boston	2221	908	336	91	1866	1104	840.0	University_of_Massachusetts_Boston	1852.0	99867	0	University_of_Massachusetts_Boston	0	0	20210630041419	20210630041542.0	1031051957	189424	wikitext	1279.0	2002-10-05	395.0	15441.0	297.0	12	169.0	19	0.15128320576316975	79867	179210
9818	Univ Massachusetts Lowell	1981	850	232	86	1631	952	840.0	University_of_Massachusetts_Lowell	1894.0	251920	0	University_of_Massachusetts_Lowell	0	0	20210630041419	20210630041929.0	1030290509	40799	wikitext	1509.0	2003-06-24	605.0	12409.0	50.0	11	127.0	18	0.1171125694093892	60616	137363
9826	Rutgers - State Univ New Jersey	18991	8263	2812	1038	15443	11090	840.0	Rutgers_University	1825.0	80135	0	Rutgers_University	0	0	20210630234023	20210630234406.0	1031313512	127718	wikitext	5062.0	2002-03-05	1878.0	119252.0	64.0	44	196.0	19	0.14807013848665157	558233	1141904
9950	Iran Univ Med Sci	4249	1547	415	111	3911	1235	364.0	Iran_University_of_Medical_Sciences	1973.0	3977248	0	Iran_University_of_Medical_Sciences	0	0	20210626182545	20210625180609.0	1028910021	7149	wikitext	159.0	2006-02-06	96.0	1286.0		5	48.0	15	0.09767004000941398	9002	17320
10000	Qatar Univ	3963	1694	479	179	3421	1568	634.0	Qatar_University	1973.0	7225564	0	Qatar_University	0	0	20210626183227	20210626184048.0	1029912045	37016	wikitext	274.0	2006-09-30	132.0	6745.0	43.0	21	48.0	15	0.12086802927075448	36991	76146
10058	ITMO Univ	3104	969	314	78	2897	1559	643.0	Saint_Petersburg_State_University_of_Information_Technologies,_Mechanics_and_Optics	1900.0	5892577	0	ITMO_University	0	0	20210623124214	20210623130103.0	1027102898	118112	wikitext	203.0	2006-07-09	97.0	8168.0	108.0	13	121.0	15	0.10115979381443299	44394	88799
10060	Kazan (Volga region) Fed Univ	3081	1094	237	50	2699	1370	643.0	Kazan_(Volga_region)_Federal_University	1804.0	640865	0	Kazan_Federal_University	0	0	20210626181116	20210626021211.0	1030461529	43041	wikitext	472.0	2004-05-07	223.0	6074.0	20.0	46	217.0	17	0.07692307692307693	28819	49788
10084	Ural Fed Univ	2928	1133	209	47	2557	883	643.0	Ural_Federal_University	1920.0	32158509	0	Ural_Federal_University	0	0	20210627153200	20210627153803.0	1027541972	21533	wikitext	193.0	2011-06-21	67.0	2872.0	6.0	27	101.0	10	0.07137978142076502	19603	43827
10109	Univ Calabria	3727	1746	433	175	2973	1670	380.0	University_of_Calabria	1972.0	1810404	0	University_of_Calabria	0	0	20210626212149	20210626232702.0	1028199202	5876	wikitext	155.0	2005-04-28	74.0	3491.0		11	49.0	16	0.11617923262677757	13591	27977
10113	Augusta Univ	3487	1479	492	169	2935	2187	840.0	Augusta_University	1828.0	2177451	0	Augusta_University	0	0	20210629213202	20210629213435.0	1029991707	21898	wikitext	765.0	2005-07-06	288.0	9187.0	25.0	3	193.0	16	0.14109549756237452	48279	117873
10261	COMSATS Inst Info Technol	5059	1831	483	153	4668	1702	586.0	COMSATS_Institute_of_Information_Technology		2817531	0	COMSATS_University_Islamabad	0	0	20210626182215	20210623123946.0	1027652960	15706	wikitext	1460.0	2005-10-02	486.0	6135.0	9.0	3		16	0.09547341371812611	43490	84777
10267	Edith Cowan Univ	2951	964	463	130	2670	1313	36.0	Edith_Cowan_University	1991.0	706857	0	Edith_Cowan_University	0	0	20210626181138	20210623123804.0	1028137266	43450	wikitext	824.0	2004-06-06	342.0	9270.0	63.0	13	30.0	17	0.1568959674686547	54741	124882
10324	Inner Mongolia Univ	1541	928	121	62	1078	530	156.0	Inner_Mongolia_University	1957.0	919281	0	Inner_Mongolia_University	0	0	20210626181309	20210623132505.0	1021831644	15418	wikitext	182.0	2004-08-22	85.0	977.0	7.0	7	64.0	17	0.07852044127190136	7183	15219
10325	Wuhan Univ Sci & Technol	3140	1719	362	180	2432	948	156.0	Wuhan_University_of_Science_and_Technology	1898.0	12941165	0	Wuhan_University_of_Science_and_Technology	0	0	20210626184112	20210626191703.0	985376037	7924	wikitext	189.0	2007-08-25	53.0	1157.0	5.0	3	123.0	14	0.11528662420382166	6769	17286
10326	GuangZhou Univ	3709	1459	562	199	3341	1330	156.0	Guangzhou_University	1927.0	1855578	0	Guangzhou_University	0	0	20210626181836	20210623125653.0	1021832051	15466	wikitext	196.0	2005-05-07	88.0	1396.0	4.0	3	94.0	16	0.15152332165004045	8533	20322
10327	Xuzhou Med Coll	2500	1296	221	95	1894	1306	156.0	Xuzhou_Medical_College	1958.0	21503356	0	Xuzhou_Medical_University	0	0	20210626185502	20210626204340.0	998540329	3061	wikitext	38.0	2009-02-12	28.0	409.0	2.0	1	63.0	12	0.0884	3067	7293
10329	Changsha Univ Sci & Technol	2363	1068	399	148	2015	675	156.0	Changsha_University_of_Science_and_Technology	1956.0	20503591	0	Changsha_University_of_Science_and_Technology	0	0	20210626185303	20210627035737.0	1022137596	11720	wikitext	105.0	2008-12-01	36.0	792.0	3.0	3	65.0	13	0.16885315277190013	4847	12092
10330	Xi'An Univ Technol	4273	2580	395	201	3064	1234	156.0	Xi'an_University_of_Technology		62833866	0	Xi'an_University_of_Technology	0	0	20210623140013	20210604224218.0	1010114634	5956	wikitext	10.0	2020-01-15	9.0	745.0	2.0	2		1	0.0924409080271472	4649	5985
10331	Qufu Normal Univ	3030	1536	466	215	2416	897	156.0	Qufu_Normal_University	1955.0	36639646	0	Qufu_Normal_University	0	0	20210626192336	20210610193709.0	1027920487	5679	wikitext	50.0	2012-08-05	21.0	530.0	5.0	3	66.0	9	0.1537953795379538	3648	7267
10332	Dalian Maritime Univ	2325	1393	231	109	1620	681	156.0	Dalian_Maritime_University	1909.0	919190	0	Dalian_Maritime_University	0	0	20210626181308	20210623141703.0	1015403886	6846	wikitext	98.0	2004-08-22	65.0	1630.0	1.0	2	112.0	17	0.09935483870967741	8423	18753
10333	Nanjing Univ Chin Med	3404	1708	297	134	2782	1665	156.0	Nanjing_University_of_Chinese_Medicine	1954.0	35687121	0	Nanjing_University_of_Chinese_Medicine	0	0	20210623133109	20210619093525.0	1012536896	13650	wikitext	84.0	2012-05-01	36.0	527.0	13.0	2	67.0	9	0.0872502937720329	3996	8911
10335	Henan Agr Univ	1840	978	179	74	1451	928	156.0	Henan_Agricultural_University	1912.0	919118	0	Henan_Agricultural_University	0	0	20210626181308	20210623130911.0	1003372738	6357	wikitext	52.0	2004-08-22	46.0	394.0	5.0	2	109.0	17	0.09728260869565217	3695	7875
10336	Jiangsu Normal Univ	2629	1420	323	163	2081	787	156.0	Jiangsu_Normal_University	1952.0	21503066	0	Jiangsu_Normal_University	0	0	20210626185502	20210626231038.0	1007368347	8369	wikitext	86.0	2009-02-12	38.0	872.0	7.0	2	69.0	12	0.12286040319513122	4328	8761
10337	Tianjin Univ Technol	2425	1294	281	121	1907	510	156.0	Tianjin_University_of_Technology	1978.0	919907	0	Tianjin_University_of_Technology	0	0	20210626181310	20210623171937.0	981130832	6791	wikitext	58.0	2004-08-22	40.0	631.0	7.0	1	43.0	17	0.11587628865979381	4855	11054
10338	Shandong Univ Sci & Technol	5356	2545	996	447	4261	1616	156.0	Shandong_University_of_Science_and_Technology	1951.0	21276009	0	Shandong_University_of_Science_and_Technology	0	0	20210626185436	20210626234426.0	948647830	5900	wikitext	63.0	2009-01-27	40.0	1357.0	3.0	1	70.0	12	0.1859596713965646	9576	31570
10339	Beijing Univ Chin Med	2845	1442	242	118	2322	1712	156.0	Beijing_University_of_Chinese_Medicine	1956.0	919319	0	Beijing_University_of_Chinese_Medicine	0	0	20210628073948	20210628074142.0	1007079205	2357	wikitext	58.0	2004-08-22	47.0	988.0	1.0	8	65.0	17	0.08506151142355009	6003	14133
10344	Univ Montpellier	14761	4323	2119	520	14062	9203	250.0	University_of_Montpellier	1289.0	627315	0	University_of_Montpellier	0	0	20210626181108	20210624133241.0	1029906226	16207	wikitext	216.0	2004-04-30	148.0	9502.0	6.0	36	732.0	17	0.14355395975882393	49440	99027
10345	Australian Cath Univ	2914	862	486	129	2689	1410	36.0	Australian_Catholic_University	1991.0	95200	0	Australian_Catholic_University	0	0	20210626180601	20210623121304.0	1028655041	10837	wikitext	672.0	2002-09-29	295.0	6874.0	4.0	14	30.0	19	0.16678105696636925	341912	395834
10432	Univ Lille	10095	3589	1266	330	9219	5183	250.0	University_of_Lille	1559.0	56054828	0	University_of_Lille	0	0	20210629222828	20210613150601.0	1014767070	12720	wikitext	88.0	2017-12-15	26.0	4055.0	7.0	15	462.0	4	0.12540861812778603	31341	59562
10435	Univ Chinese Acad Sci	63167	13540	7778	1592	62292	22879	156.0	University_of_the_Chinese_Academy_of_Sciences	1978.0	6704292	0	University_of_the_Chinese_Academy_of_Sciences	0	0	20210626212202	20210626214304.0	1029877617	15551	wikitext	236.0	2006-08-26	91.0	3809.0	8.0	4	43.0	15	0.1231339148606076	20310	41603
10445	Mohammed V Univ	2243	925	193	40	1916	1003	504.0	Mohammed_V_University	1957.0	7245277	0	Mohammed_V_University	0	0	20210626183228	20210626011254.0	1030454493	6115	wikitext	90.0	2006-10-01	62.0	2313.0	2.0	10	64.0	15	0.08604547481052162	13048	26932
10548	Gustave Eiffel Univ	4357	1363	513	131	4051	2388	250.0	University_of_Paris-Est_Marne-la-Vallée		13959622	0	University_of_Paris-Est_Marne-la-Vallée	0	0	20210626184236	20210626212647.0	1007555241	2689	wikitext	47.0	2007-10-28	30.0	774.0	1.0	4		14	0.11774156529722286	5230	11954
10552	Inst Polytech Paris	6325	2044	854	237	5810	4545	250.0	Polytechnic_Institute_of_Paris	2019.0	65778196	0	Polytechnic_Institute_of_Paris	0	0	20210626194908	20210621131547.0	1029691483	14241	wikitext	20.0	2020-11-06	7.0	3864.0		21	2.0	1	0.1350197628458498	10867	10867
10553	Univ Paris-Saclay	26264	8788	3786	1074	24100	17840	250.0	University_of_Paris-Saclay	2015.0	42196987	0	Paris-Saclay_University	0	0	20210626193036	20210619052431.0	1029305822	30253	wikitext	347.0	2014-03-13	125.0	16581.0	17.0	74	6.0	7	0.14415169052695706	84626	85274
10554	Univ Paris Sci Lettres	15718	4395	2570	655	14794	11491	250.0	Université_Paris_Sciences_et_Lettres		31274670	0	Paris_Sciences_et_Lettres_University	0	0	20210626191500	20210626192509.0	1029359754	34534	wikitext	419.0	2011-03-23	126.0	12693.0	14.0	32		10	0.1635068074818679	45226	45226
10560	Univ Côte d’Azur	4602	1279	756	156	4281	3052	250.0	University_of_Côte_d'Azur	2015.0	47365029	0	Côte_d'Azur_University	0	0	20210626193558	20210623152911.0	1030046467	11963	wikitext	58.0	2015-07-28	29.0	3156.0	1.0	8	6.0	6	0.16427640156453716	4062	4062
16188	Ulsan Natl Inst Sci & Technol	4385	2229	645	306	3453	1512	410.0	Ulsan_National_Institute_of_Science_and_Technology	2007.0	31588430	0	Ulsan_National_Institute_of_Science_and_Technology	0	0	20210623132626	20210623135513.0	1002261355	15053	wikitext	160.0	2011-04-25	70.0	3030.0	13.0	5	14.0	10	0.14709236031927023	16277	32407
16435	Jeju Natl Univ	2070	1042	129	61	1646	895	410.0	Jeju_National_University	1952.0	1302423	0	Jeju_National_University	0	0	20210623122425	20210623130508.0	1013837322	4448	wikitext	91.0	2004-12-20	67.0	1846.0		6	69.0	17	0.06231884057971015	9385	18606
16437	Tezpur Univ	1185	866	83	54	602	226	356.0	Tezpur_University	1994.0	5115698	0	Tezpur_University	0	0	20210626182814	20210623124457.0	1023337398	13801	wikitext	763.0	2006-05-12	237.0	7117.0	8.0	10	27.0	15	0.070042194092827	34348	68546
16441	Univ Yamanashi	1875	896	130	48	1436	967	392.0	University_of_Yamanashi	2002.0	4843439	0	University_of_Yamanashi	0	0	20210626182747	20210623135119.0	1020668365	8121	wikitext	96.0	2006-04-21	58.0	773.0		10	19.0	15	0.06933333333333333	5143	10876
16445	Indian Inst Technol (Indian Sch Mines)	2418	1824	195	143	1129	261	356.0	Indian_School_of_Mines		2291790	0	Indian_Institute_of_Technology_(Indian_School_of_Mines),_Dhanbad	0	0	20210629135813	20210629141443.0	1028817772	24735	wikitext	2608.0	2005-07-23	837.0	15634.0	44.0	4		16	0.08064516129032258	73849	153525
16446	Addis Ababa Univ	2209	819	254	50	2034	1565	231.0	Addis_Ababa_University	1950.0	434092	0	Addis_Ababa_University	0	0	20210627070947	20210627071015.0	1030563764	10579	wikitext	439.0	2004-01-17	268.0	11238.0	9.0	28	71.0	17	0.11498415572657311	51509	110406
16482	Inst Natl Recherche Sci	1998	903	276	113	1753	989	124.0	Institut_national_de_la_recherche_scientifique	1969.0	377995	0	Institut_national_de_la_recherche_scientifique	0	0	20210626180933	20210623131637.0	1010896959	4588	wikitext	84.0	2003-11-24	47.0	1576.0		5	52.0	18	0.13813813813813813	10531	22674
18000	Southwest Petrol Univ	3707	2399	340	202	2641	934	156.0	Southwest_Petroleum_University	1958.0	7832792	0	Southwest_Petroleum_University	0	0	20210626183329	20210626193751.0	981192481	10024	wikitext	74.0	2006-11-08	46.0	697.0	8.0	1	63.0	15	0.0917183706501214	3888	9861
18001	Univ Shanghai Sci & Technol	4089	2479	436	239	3039	1124	156.0	University_of_Shanghai_for_Science_and_Technology	1906.0	919889	0	University_of_Shanghai_for_Science_and_Technology	0	0	20210626181310	20210623122748.0	1019984356	27451	wikitext	438.0	2004-08-22	93.0	1378.0		5	115.0	17	0.10662753729518219	9149	20082
18002	Fujian Agr & Forestry Univ	4084	2217	459	209	3356	1854	156.0	Fujian_Agriculture_and_Forestry_University	1936.0	919024	0	Fujian_Agriculture_and_Forestry_University	0	0	20210626181308	20210624011818.0	1014902774	10418	wikitext	78.0	2004-08-22	52.0	338.0		2	85.0	17	0.1123898139079334	3803	9175
18003	Xinjiang Med Univ	1940	1074	126	44	1318	1086	156.0	Xinjiang_Medical_University	1956.0	17941520	0	Xinjiang_Medical_University	0	0	20210626184841	20210627045332.0	1021783313	18597	wikitext	588.0	2008-06-14	144.0	1352.0	14.0	8	65.0	13	0.06494845360824743	9485	21574
18004	Chang'an Univ	3863	2188	376	212	3032	1201	156.0	Chang'an_University	1951.0	554400	0	Chang'an_University	0	0	20210626181038	20210623141945.0	997349944	4883	wikitext	72.0	2004-03-26	46.0	1324.0	2.0	3	70.0	17	0.0973336784882216	7186	16671
18005	Anhui Agr Univ	2028	1226	211	113	1438	832	156.0	Anhui_Agricultural_University	1928.0	19157057	0	Anhui_Agricultural_University	0	0	20210626185118	20210626230959.0	962694127	3758	wikitext	67.0	2008-09-03	35.0	304.0		1	93.0	13	0.10404339250493097	3011	6235
18006	Huaqiao Univ	2734	1610	254	136	1951	729	156.0	Huaqiao_University	1960.0	919010	0	Huaqiao_University	0	0	20210626181308	20210623130043.0	1025610326	5200	wikitext	118.0	2004-08-22	70.0	1671.0		6	61.0	17	0.09290416971470374	9809	21066
18008	Harbin Univ Sci & Technol	2001	1269	135	64	1398	577	156.0	Harbin_University_of_Science_and_Technology	1950.0	10154004	0	Harbin_University_of_Science_and_Technology	0	0	20210626212207	20210627020705.0	956019728	12855	wikitext	81.0	2007-03-20	45.0	820.0		3	71.0	14	0.06746626686656672	5591	12096
18010	Southwest Univ Sci & Technol	2802	1447	316	131	2263	649	156.0	Southwest_University_of_Science_and_Technology	1952.0	44308922	0	Southwest_University_of_Science_and_Technology	0	0	20210626193327	20210623220206.0	1030101299	3431	wikitext	30.0	2014-11-05	19.0	526.0		3	69.0	7	0.11277658815132048	3665	8627
18012	Xi'an Univ Arch & Technol	2229	1429	240	132	1485	468	156.0	Xi'an_University_of_Architecture_and_Technology	1895.0	11957681	0	Xi'an_University_of_Architecture_and_Technology	0	0	20210626183930	20210627020017.0	1017953596	9282	wikitext	74.0	2007-06-26	39.0	302.0		2	126.0	14	0.10767160161507403	2705	5840
18015	Qingdao Agr Univ	1939	1005	160	86	1438	655	156.0	Qingdao_Agricultural_University	1951.0	37191987	0	Qingdao_Agricultural_University	0	0	20210626192414	20210605025826.0	959394655	7039	wikitext	41.0	2012-10-02	26.0	226.0	1.0	2	70.0	9	0.08251676121712223	2369	5051
18016	Henan Univ Technol	1544	863	142	68	1068	425	156.0	Henan_University_of_Technology	1956.0	17764579	0	Henan_University_of_Technology	0	0	20210627153142	20210627191419.0	1008540798	2925	wikitext	167.0	2008-06-04	39.0	353.0		1	65.0	13	0.09196891191709844	3399	7625
18017	Guilin Univ Technol	1683	929	148	62	1251	399	156.0	Guilin_University_of_Technology	1956.0	20259782	0	Guilin_University_of_Technology	0	0	20210626185246	20210626122521.0	1008540428	6212	wikitext	100.0	2008-11-17	52.0	683.0		1	65.0	13	0.08793820558526441	4671	9742
18020	Shihezi Univ	2342	1301	193	85	1851	971	156.0	Shihezi_University	1996.0	19231538	0	Shihezi_University	0	0	20210626185122	20210627045247.0	1015674833	5960	wikitext	122.0	2008-09-08	68.0	859.0	2.0	7	25.0	13	0.08240819812126388	6736	14570
18021	Chengdu Univ Technol	2370	1139	163	61	2005	599	156.0	Chengdu_University_of_Technology	1956.0	2606775	0	Chengdu_University_of_Technology	0	0	20210626182128	20210623130639.0	1025011832	13729	wikitext	203.0	2005-09-03	82.0	1270.0	8.0	1	65.0	16	0.06877637130801688	7593	15358
18023	Shanxi Med Univ	2081	1054	124	50	1630	1085	156.0	Shanxi_Medical_University	1919.0	919248	0	Shanxi_Medical_University	0	0	20210626181309	20210624034827.0	960787777	1816	wikitext	41.0	2004-08-22	33.0	356.0		1	102.0	17	0.05958673714560307	3826	8047
18026	Hunan Agr Univ	2352	1011	262	90	2088	890	156.0	Hunan_Agricultural_University	1951.0	15895162	0	Hunan_Agricultural_University	0	0	20210626184613	20210623142402.0	1027263064	9370	wikitext	140.0	2008-02-22	50.0	504.0	1.0	4	70.0	13	0.11139455782312925	3773	8313
18028	Kunming Med Univ	2569	1220	181	68	2041	1464	156.0	Kunming_Medical_University	1933.0	19744887	0	Kunming_Medical_University	0	0	20210626185155	20210626195142.0	970835261	8095	wikitext	43.0	2008-10-12	21.0	733.0		2	88.0	13	0.07045543012845465	4857	13201
18030	China Three Gorges Univ	2204	1187	210	95	1686	745	156.0	China_Three_Gorges_University	2000.0	6181330	0	China_Three_Gorges_University	0	0	20210626183032	20210626202425.0	970835047	4031	wikitext	100.0	2006-07-30	52.0	1040.0	1.0	2	21.0	15	0.09528130671506352	6501	16118
18031	Xinxiang Med Univ	1783	891	100	42	1349	897	156.0	Xinxiang_Medical_University	1950.0	20805591	0	Xinxiang_Medical_University	0	0	20210626185332	20210626110349.0	1014141061	1259	wikitext	46.0	2008-12-22	32.0	397.0		1	71.0	13	0.056085249579360626	3038	5814
18032	Hunan Univ Sci & Technol	1992	950	264	100	1656	503	156.0	Hunan_University_of_Science_and_Technology	1949.0	19288608	0	Hunan_University_of_Science_and_Technology	0	0	20210626185127	20210626225345.0	992938833	3185	wikitext	17.0	2008-09-12	17.0	247.0	1.0	2	72.0	13	0.13253012048192772	2065	4503
18033	S Cent Univ Nationalities	1545	864	145	74	1180	421	156.0	South_Central_University_for_Nationalities	1951.0	31271367	0	South_Central_University_for_Nationalities	0	0	20210626191500	20210627022258.0	967747068	7995	wikitext	26.0	2011-03-23	20.0	337.0		3	70.0	10	0.09385113268608414	3060	6469
18034	Guangdong Pharmaceut Univ	1657	813	158	69	1360	664	156.0	Guangdong_Pharmaceutical_University	1958.0	21402661	0	Guangdong_Pharmaceutical_University	0	0	20210626185448	20210627082814.0	1021843936	2840	wikitext	36.0	2009-02-05	23.0	345.0		2	63.0	12	0.09535304767652383	3286	7563
18036	Wuhan Institute Technol	2266	1022	318	120	1907	477	156.0	Wuhan_Institute_of_Technology	1972.0	25739245	0	Wuhan_Institute_of_Technology	0	0	20210626190401	20210627011849.0	998327697	2719	wikitext	40.0	2010-01-09	27.0	1718.0		3	49.0	11	0.14033539276257723	7932	18291
